AccelerometerX,AccelerometerY,AccelerometerZ,MagneticX,MagneticY,MagneticZ,Light,RotationX,RotationY,RotationZ,OrientationX,OrientationY,OrientatoinZ,BSSID1,BSSID2,BSSID3,BSSID4,BSSID5,BSSID6,BSSID7,BSSID8,BSSID9,BSSID10,BSSID11,BSSID12,BSSID13,BSSID14,BSSID15,BSSID16,BSSID17,BSSID18,BSSID19,BSSID20,BSSID21,BSSID22,BSSID23,BSSID24,BSSID25,BSSID26,BSSID27,BSSID28,BSSID29,BSSID30,BSSID31,BSSID32,BSSID33,BSSID34,BSSID35,BSSID36,BSSID37,BSSID38,BSSID39,BSSID40,BSSID41,BSSID42,BSSID43,BSSID44,BSSID45,BSSID46,BSSID47,BSSID48,BSSID49,BSSID50,BSSID51,BSSID52,BSSID53,BSSID54,BSSID55,BSSID56,BSSID57,BSSID58,BSSID59,BSSID60,BSSID61,BSSID62,BSSID63,BSSID64,BSSID65,BSSID66,BSSID67,BSSID68,BSSID69,BSSID70,BSSID71,BSSID72,BSSID73,BSSID74,BSSID75,BSSID76,BSSID77,BSSID78,BSSID79,BSSID80,BSSID81,BSSID82,BSSID83,BSSID84,BSSID85,BSSID86,BSSID87,BSSID88,BSSID89,BSSID90,BSSID91,BSSID92,BSSID93,BSSID94,BSSID95,BSSID96,BSSID97,BSSID98,BSSID99,BSSID100,BSSID101,BSSID102,BSSID103,BSSID104,BSSID105,BSSID106,BSSID107,BSSID108,BSSID109,BSSID110,BSSID111,BSSID112,BSSID113,BSSID114,BSSID115,BSSID116,BSSID117,BSSID118,BSSID119,BSSID120,BSSID121,BSSID122,BSSID123,BSSID124,BSSID125,BSSID126,BSSID127,BSSID128,BSSID129,BSSID130,BSSID131,BSSID132,BSSID133,BSSID134,BSSID135,BSSID136,BSSID137,BSSID138,BSSID139,BSSID140,BSSID141,BSSID142,BSSID143,BSSID144,BSSID145,BSSID146,BSSID147,BSSID148,BSSID149,BSSID150,BSSID151,BSSID152,BSSID153,BSSID154,BSSID155,BSSID156,Latitude,Longitude,LocationAccuracy,xPosition,yPosition
-0.156906,4.383573,8.963278,13.875,-34.8125,-41.6875,780,0,0,0,-2.345206,-0.454796,0.017504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-90,-90,-90,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,-73,-73,-72,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54,-54,-62,-55,0,0,0,0,-82,-82,-82,-82,0,0,0,0,-73,-73,-73,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.601157,-93.654736,12,93.5,48.5
-0.166713,4.471832,8.904438,20.5625,-32.25,-33.5625,72,0,0,0,-2.169262,-0.465338,0.01872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,-92,-90,-92,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-76,-82,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,-51,-54,-51,-55,0,0,0,0,-82,-82,-83,-82,0,0,0,0,-76,-76,-76,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.601156,-93.654736,12,92.5,48.5
-0.156906,4.15802,9.100571,0.25,-35.6875,-41,204,0,0,0,3.111985,-0.428518,0.01724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-89,-89,-89,0,0,0,0,0,-93,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,-69,-69,-69,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,-51,-43,-43,-55,0,0,0,0,-79,-78,-79,-78,0,0,0,0,-70,-71,-71,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,41.601156,-93.654736,16,90.5,48.5
-0.156906,4.305119,9.022118,4.3125,-37.1875,-38.4375,726,0,0,0,-2.930249,-0.445162,0.01739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-89,-89,-89,0,0,0,0,0,-93,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,-69,-71,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,-45,-45,-45,0,0,0,0,-81,-80,-81,-81,0,0,0,0,-70,-70,-70,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,41.601156,-93.654736,16,89.5,48.5
-0.274586,4.383573,9.080957,7.8125,-37.5,-38.5625,190,0,0,0,-2.767477,-0.449551,0.030228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,-92,-92,-92,0,0,0,0,0,-93,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,-73,-72,-73,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,-45,-49,-45,0,0,0,0,-78,-78,-78,-78,0,0,0,0,-72,-70,-70,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,-93,0,0,0,0,0,41.603007,-93.654492,1207,88.5,48.5
-0.196133,4.138406,9.277091,8.75,-38.5625,-40.625,853,0,0,0,-2.74043,-0.419514,0.021138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,-92,-92,-92,0,0,0,0,0,-93,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,-69,-69,-69,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,-94,0,0,0,0,0,0,0,0,0,0,0,0,-45,-45,-49,-45,0,0,0,0,-81,-82,-82,-81,0,0,0,0,-71,-72,-72,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,-93,-92,0,0,0,0,41.601156,-93.654736,24,87.5,48.5
-0.353039,4.442412,9.031924,11.1875,-39,-40.25,331,0,0,0,-2.628935,-0.45681,0.039068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,-92,-92,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,-69,-69,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,-94,0,0,0,0,0,0,0,0,0,0,0,0,-48,-45,-49,-45,0,0,0,0,-81,-82,-81,-81,0,0,0,0,-72,-71,-72,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,-93,-85,0,0,0,0,41.601156,-93.654736,24,86.5,48.5
-0.11768,4.275699,9.169217,12.25,-39.625,-40.5,721,0,0,0,-2.582182,-0.436303,0.012834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,-92,-92,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,-69,-69,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,-94,0,0,0,0,0,0,0,0,0,0,0,0,-54,-54,-55,-55,0,0,0,0,-83,-83,-83,-83,0,0,0,0,-75,-75,-75,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-93,-93,-85,0,0,0,0,41.601155,-93.654736,32,85.5,48.5
-0.26478,4.275699,8.884825,13.875,-37.4375,-38,86,0,0,0,-2.501207,-0.448351,0.029793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,-92,-92,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-71,-72,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-86,-88,0,0,0,0,0,0,0,0,0,0,0,0,-56,-56,-56,-56,0,0,0,0,-84,-83,-84,-83,0,0,0,0,-76,-76,-76,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,-85,0,0,0,0,41.601155,-93.654736,48,84.5,48.5
-0.225553,4.030533,9.208445,12.125,-35.1875,-37.125,74,0,0,0,-2.56495,-0.412468,0.024489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,-92,-92,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,-69,-70,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-86,-88,0,0,0,0,0,0,0,0,0,0,0,0,-60,-56,-56,-56,0,0,0,0,-80,-81,-80,-80,0,0,0,0,-76,-76,-76,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,-83,0,0,0,0,41.601155,-93.654736,48,83.5,48.5
-0.274586,3.961886,9.179024,10.375,-33.4375,-39.6875,71,0,0,0,-2.58817,-0.407305,0.029906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,-68,-68,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-92,-88,0,0,0,0,0,0,0,0,0,0,0,0,-65,-65,-66,-65,0,0,0,0,-82,-82,-82,-83,0,0,0,0,-76,-76,-76,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,-93,0,-83,0,0,0,0,41.601155,-93.654737,64,82.5,48.5
-0.431493,4.550285,8.982891,13.6875,-42,-41.75,115,0,0,0,-2.575262,-0.46841,0.047998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,-96,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-65,-65,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-88,-88,-85,0,0,0,0,0,0,0,0,0,0,0,0,-65,-64,-64,-64,0,0,0,0,-84,-82,-84,-83,0,0,0,0,-68,-68,-68,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,0,0,-93,0,0,0,0,41.601155,-93.654737,96,81.5,48.5
-1.059118,4.314926,9.149604,14.8125,-37.3125,-42.5,360,0,0,0,-2.566339,-0.438106,0.115243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,-85,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61,-62,-62,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-88,-88,0,0,0,0,0,0,0,0,0,0,0,0,-61,-61,-60,-61,0,0,0,0,0,-81,-80,-80,0,0,0,0,-68,-68,-68,-68,0,0,0,0,-92,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,-90,-83,0,0,0,0,41.601154,-93.654737,48,81.5,47.5
-0.17652,3.736334,9.433997,10.625,-34.3125,-40,253,0,0,0,-2.618029,-0.377037,0.018709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,-85,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,-67,-67,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96,-88,-88,0,0,0,0,0,0,0,0,0,0,0,0,-57,-57,-57,-57,0,0,0,0,-78,-78,-77,-78,0,0,0,0,-73,-72,-72,-73,0,0,0,0,-92,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,0,-85,-86,-85,0,0,0,0,41.601154,-93.654737,48,82.5,47.5
-0.333426,4.089373,9.267284,13.6875,-36.1875,-38.1875,360,0,0,0,-2.529112,-0.415331,0.035963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,-66,-75,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,-88,-92,0,0,0,0,0,0,0,0,0,0,0,0,-61,-62,-60,-62,0,0,0,0,-79,-80,-79,-79,0,0,0,0,-71,-70,-70,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-85,-86,-85,0,0,0,0,41.601154,-93.654737,48,83.5,47.5
-0.382459,4.324733,9.139797,13.75,-37.75,-39.0625,268,0,0,0,-2.528387,-0.441621,0.041821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,-67,-67,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-88,-84,0,0,0,0,0,0,0,0,0,0,0,0,-61,-61,-60,-59,0,0,0,0,-77,-78,-77,-77,0,0,0,0,-74,-74,-75,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-90,-86,-85,0,0,0,0,41.601154,-93.654737,48,84.5,47.5
-0.284393,4.187439,9.208445,11.25,-37.9375,-41.5625,1370,0,0,0,-2.616731,-0.426608,0.030874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-90,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,-71,-71,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,-61,-51,-60,-59,0,0,0,0,-77,-78,-77,-79,0,0,0,0,-74,-74,-71,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-90,-86,-85,0,0,0,0,41.601154,-93.654737,48,85.5,47.5
-0.11768,3.814787,9.208445,11.9375,-36.6875,-44.3125,1512,0,0,0,-2.548784,-0.392719,0.012779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-90,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,-76,-72,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,-46,-51,-60,-59,0,0,0,0,-76,-77,-77,-77,0,0,0,0,-70,-69,-69,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-90,0,0,0,0,0,0,41.601154,-93.654737,48,86.5,47.5
-0.274586,3.903047,9.15941,9.0625,-38.0625,-44.125,1619,0,0,0,-2.728052,-0.402661,0.02997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-94,-93,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,-70,-71,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,-47,-51,-60,-59,0,0,0,0,-76,-77,-77,-77,0,0,0,0,-77,-77,-78,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-90,0,0,0,0,0,0,41.601154,-93.654737,64,87.5,47.5
-0.196133,4.216859,9.129991,7.375,-38.3125,-40.5625,209,0,0,0,-2.789835,-0.432592,0.021479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,-94,-93,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,-78,-71,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,-47,-51,-45,0,0,0,0,0,-76,-77,-77,-77,0,0,0,0,-77,-76,-76,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,41.601154,-93.654737,32,88.5,47.5
-0.274586,4.236473,9.179024,2.5,-39.25,-38.9375,1165,0,0,0,-3.07257,-0.432238,0.029906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,-94,-93,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,-72,-72,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,-48,-48,-48,-48,0,0,0,0,-79,-79,-79,-79,0,0,0,0,-73,-73,-73,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,-93,0,0,0,0,41.601154,-93.654737,32,89.5,47.5
-0.156906,4.197246,9.080957,-0.6875,-40.8125,-39.9375,1039,0,0,0,3.07385,-0.432899,0.017277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,-93,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,-77,-76,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,-46,-48,-48,-48,0,0,0,0,-79,-79,-79,-79,0,0,0,0,-73,-73,-73,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,-93,0,0,0,0,41.601154,-93.654737,48,90.5,47.5
-0.196133,4.344346,9.051538,-0.9375,-50.6875,-35.8125,1541,0,0,0,3.084962,-0.447393,0.021665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,-93,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,-72,-73,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,-49,-49,-50,-50,0,0,0,0,-79,-80,-80,-80,0,0,0,0,-77,-77,-76,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,41.601154,-93.654737,48,91.5,47.5
-0.2942,4.481639,8.875018,23.625,-49.5,-39.3125,219,0,0,0,-2.434998,-0.467397,0.033137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,-88,-88,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,-72,-73,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53,-53,-53,-53,0,0,0,0,-77,-77,-77,-77,0,0,0,0,-76,-76,-75,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,41.601154,-93.654737,48,92.5,47.5
-0.245166,4.393379,8.914245,16.1875,-43.625,-40.9375,1112,0,0,0,-2.516224,-0.457761,0.027496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,-88,-88,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,-77,-73,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53,-53,-53,-52,0,0,0,0,-78,-78,-78,-78,0,0,0,0,-72,-73,-73,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.601154,-93.654737,32,93.5,47.5
-0.578592,4.569899,8.708305,14.8125,-43.5,-39.1875,1556,0,0,0,-2.593242,-0.482365,0.066344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-89,-89,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,-78,-77,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53,-54,-53,-53,0,0,0,0,-76,-77,-76,-76,0,0,0,0,-78,-77,-79,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,41.601153,-93.654738,24,94.5,47.5
-0.392266,4.805258,8.825985,11.5625,-42.3125,-36.6875,1248,0,0,0,-2.669091,-0.498154,0.044415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-84,-83,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,-78,-77,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,-60,-58,-58,0,0,0,0,-76,-77,-76,-76,0,0,0,0,-78,-77,-79,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,41.601153,-93.654738,24,95.5,47.5
-0.274586,4.589512,8.904438,9.25,-40.6875,-37.8125,214,0,0,0,-2.734321,-0.475713,0.030827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-84,-92,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-80,-80,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,-58,-58,-58,0,0,0,0,-76,-77,-78,-78,0,0,0,0,-76,-77,-77,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,41.601154,-93.654738,24,96.5,47.5
-0.304006,4.677772,8.845598,5.6875,-41.25,-39.5625,1141,0,0,0,-2.904543,-0.486197,0.034355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,-86,-86,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-80,-79,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,-58,-61,-58,0,0,0,0,-83,-83,-82,-83,0,0,0,0,-73,-74,-74,-74,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,41.601154,-93.654738,16,97.5,47.5
-0.353039,4.746419,8.865212,6.4375,-42.375,-40.625,834,0,0,0,-2.881481,-0.491234,0.039802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,-86,-96,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-81,-78,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,-58,-58,-58,0,0,0,0,-81,-81,-81,-81,0,0,0,0,-73,-74,-73,-74,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.601153,-93.654738,24,98.5,47.5
-0.304006,4.775838,8.875018,7.5625,-42.75,-39.625,1219,0,0,0,-2.822493,-0.493433,0.034241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,-94,-94,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-81,-80,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-96,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,-58,-58,-58,0,0,0,0,-83,-82,-82,-82,0,0,0,0,-73,-74,-73,-74,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.601153,-93.654738,16,99.5,47.5
